,City,Town,Neighborhood,Apartment Type,House Type,House Age,House Size,Room Count,Floor,Furniture,Bathroom Count,Hand,Heater Type,Heater Fuel,Price
5177,Ankara,Yenimahalle,Ergazi,Daire,Daire,3,55 m2,1 + 1,2. Kat,True,1.0,,Yerden Isıtma,,20000
5178,Ankara,Çankaya,Naci Çakır,Daire,Daire,25,115 m2,3 + 1,2. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,18000
5179,Bursa,Nilüfer,Balkan,Daire,Daire,20,80 m2,2 + 1,Kot 1,True,1.0,İkinci El,Kombi,Doğalgaz,12000
5180,İstanbul,Bakırköy,Cevizlik,Daire,Daire,6,65 m2,1 + 1,1. Kat,False,1.0,,Kombi,,17500
5181,Antalya,Muratpaşa,Zerdalilik,Daire,Daire,20,140 m2,3 + 1,1. Kat,True,1.0,,Klima,,20000
5182,Ankara,Etimesgut,İstasyon,Daire,Daire,15,85 m2,2 + 1,3. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,17000
5183,Adana,Seyhan,Yeşilyurt,Daire,Daire,6,80 m2,1 + 1,Yüksek Giriş,True,1.0,İkinci El,Klima,Elektrik,8000
5184,Ankara,Altındağ,Örnek,Daire,Daire,30,70 m2,1 + 1,2. Kat,False,1.0,İkinci El,Soba,Kömür-Odun,5000
5185,Erzurum,Yakutiye,Şükrüpaşa,Daire,Daire,12,165 m2,3 + 1,2. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,11500
5186,İzmir,Karşıyaka,Bostanlı,Daire,Daire,26,145 m2,3 + 1,4. Kat,False,1.0,,Kombi,,22000
5187,Antalya,Kemer,Çamyuva,Villa,Villa,25,130 m2,3 + 1,,False,1.0,İkinci El,Klima,Elektrik,16500
5188,Antalya,Muratpaşa,Memurevleri,Daire,Daire,43,145 m2,3 + 1,4. Kat,False,1.0,İkinci El,Klima,Elektrik,12000
5189,İstanbul,Beşiktaş,Sinanpaşa,Daire,Daire,20,115 m2,2 + 1,Ara Kat,False,1.0,İkinci El,Kombi,Doğalgaz,24000
5190,İstanbul,Üsküdar,Cumhuriyet,Daire,Daire,18,100 m2,2 + 1,Bahçe Katı,False,1.0,İkinci El,Kombi,Doğalgaz,14990
5191,İstanbul,Beşiktaş,Etiler,Daire,Daire,38,125 m2,3 + 1,Giriş Katı,True,1.0,İkinci El,Kombi,Doğalgaz,45000
5192,Ankara,Etimesgut,Altay,Daire,Daire,30,110 m2,3 + 1,4. Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,18000
5193,Muğla,Marmaris,Turunç,Villa,Villa,16,135 m2,3 + 1,,False,2.0,İkinci El,Klima,Elektrik,35000
5194,Muğla,Milas,Ahmet Çavuş Hayıtlı,Daire,Daire,15,140 m2,3 + 1,Ara Kat,False,2.0,İkinci El,Klima,Elektrik,18500
5195,İzmir,Selçuk,İsa Bey,Daire,Daire,20,90 m2,2 + 1,En Üst Kat,True,1.0,,Klima,Elektrik,17000
5196,Balıkesir,Edremit,İskele,Daire,Daire,10,90 m2,1 + 1,3. Kat,True,1.0,İkinci El,Soba,Elektrik,11500
5197,İzmir,Karşıyaka,Aksoy,Daire,Daire,36,110 m2,3 + 1,4. Kat,,1.0,İkinci El,Kombi,Doğalgaz,20000
5198,İstanbul,Üsküdar,Kuzguncuk,Müstakil Ev,Müstakil Ev,7,700 m2,10 + 1,,False,5.0,İkinci El,Kombi,Doğalgaz,150000
5199,İzmir,Ödemiş,Zafer,Daire,Daire,20,115 m2,3 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,8500
5200,Manisa,Turgutlu,Ergenekon,Daire,Daire,Sıfır,290 m2,6 + 1,Çatı Katı,False,2.0,Sıfır,Kombi,Doğalgaz,30000
5201,Konya,Meram,Konevi,Daire,Daire,35,175 m2,3 + 1,1. Kat,False,1.0,İkinci El,Kat Kaloriferi,Doğalgaz,18500
5202,Antalya,Konyaaltı,Hurma,Daire,Daire,8,65 m2,1 + 1,Yüksek Giriş,True,1.0,İkinci El,Klima,Elektrik,16000
5203,Antalya,Muratpaşa,Selçuk,Daire,Daire,30,220 m2,4 + 1,5. Kat,False,1.0,İkinci El,Klima,Elektrik,38000
5204,İstanbul,Beşiktaş,Levent,Daire,Daire,25,145 m2,3 + 1,3. Kat,True,1.0,,Kombi,,35000
5205,Edirne,Merkez,Çavuşbey,Daire,Daire,20,150 m2,3 + 1,5. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,18000
5206,Aydın,Efeler,Orta,Daire,Daire,20,110 m2,3 + 1,1. Kat,False,1.0,İkinci El,Soba,Kömür-Odun,9500
5207,Kocaeli,Gölcük,Şehitler,Daire,Daire,32,90 m2,2 + 1,Ara Kat,False,1.0,İkinci El,Isıtma Yok,Elektrik,10500
5208,Aydın,Kuşadası,Kadınlar Denizi,Villa,Villa,20,145 m2,2 + 1,,False,2.0,İkinci El,Klima,Elektrik,18000
5209,Antalya,Kepez,Altınova Düden,Daire,Daire,Sıfır,105 m2,2 + 1,2. Kat,False,1.0,,Klima,,14990
5210,Ankara,Çankaya,Harbiye,Daire,Daire,28,117 m2,3 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,14450
5211,Ankara,Çankaya,Güvenevler,Daire,Daire,35,145 m2,3 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,28000
5212,Muğla,Bodrum,Bitez,Villa,Villa,9,180 m2,3 + 1,,True,2.0,İkinci El,Yerden Isıtma,Elektrik,100000
5213,Ankara,Altındağ,Aydınlıkevler,Daire,Daire,30,140 m2,3 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,18000
5214,Antalya,Kemer,Merkez,Daire,Daire,15,130 m2,2 + 1,Kot 1,True,1.0,İkinci El,Klima,Elektrik,25750
5215,İstanbul,Sarıyer,Maslak,Daire,Daire,10,130 m2,2 + 1,21 ve üzeri,False,2.0,,Merkezi (Pay Ölçer),,60000
5216,Antalya,Kemer,Kuzdere,Villa,Villa,25,120 m2,3 + 1,,True,1.0,İkinci El,Klima,Elektrik,25000
5217,Ankara,Çankaya,Bahçelievler,Daire,Daire,35,135 m2,3 + 1,Yüksek Giriş,False,1.0,İkinci El,Kombi,Doğalgaz,29000
5218,İstanbul,Şişli,Eskişehir,Daire,Daire,40,150 m2,3 + 1,4. Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,26000
5219,Ankara,Gölbaşı,Karşıyaka,Daire,Daire,15,135 m2,3 + 1,Bahçe Katı,False,1.0,İkinci El,Kombi,Doğalgaz,19500
5220,Bolu,Merkez,Karaçayır,Daire,Daire,10,50 m2,1 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,10000
5221,Van,İpekyolu,Vali Mithat Bey,Daire,Daire,4,95 m2,2 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,8500
5222,Ankara,Yenimahalle,Yeni Batı,Daire,Daire,3,75 m2,1 + 1,13. Kat,False,1.0,İkinci El,Merkezi (Pay Ölçer),Elektrik,19000
5223,Antalya,Finike,Kum,Daire,Daire,Sıfır,55 m2,1 + 1,3. Kat,False,1.0,Sıfır,Klima,Elektrik,8000
5224,Eskişehir,Odunpazarı,Kırmızıtoprak,Daire,Daire,25,90 m2,2 + 1,Ara Kat,False,1.0,İkinci El,Kombi,Doğalgaz,12000
5225,İstanbul,Ataşehir,Atatürk,Daire,Daire,10,128 m2,2 + 1,12. Kat,False,1.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,53500
5226,Zonguldak,Merkez,İncivez,Daire,Daire,4,68 m2,1 + 1,1. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,8000
5227,Ankara,Yenimahalle,Uğur Mumcu,Müstakil Ev,Müstakil Ev,25,65 m2,1 + 1,,True,1.0,İkinci El,Kombi,Doğalgaz,9000
5228,Edirne,Merkez,Çavuşbey,Daire,Daire,8,45 m2,1 + 0,3. Kat,True,1.0,,Kombi,Doğalgaz,8500
5229,Bolu,Merkez,Tabaklar,Daire,Daire,10,95 m2,1 + 1,Ara Kat,True,1.0,İkinci El,Kombi,Doğalgaz,950
5230,İzmir,Buca,Kuruçeşme,Daire,Daire,4,50 m2,1 + 1,2. Kat,True,1.0,,Klima,,11000
5231,İzmir,Karabağlar,Üçkuyular,Daire,Daire,19,150 m2,3 + 1,3. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,25000
5232,İstanbul,Bahçelievler,Hürriyet,Daire,Daire,15,72 m2,2 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,13000
5233,Bursa,Nilüfer,Görükle,Daire,Daire,5,75 m2,2 + 1,2. Kat,True,1.0,,Kombi,,12000
5234,İstanbul,Beşiktaş,Etiler,Daire,Daire,35,130 m2,3 + 1,3. Kat,False,2.0,İkinci El,Merkezi,Doğalgaz,43000
5235,İstanbul,Eyüpsultan,Göktürk Merkez,Daire,Daire,11,135 m2,2 + 1,3. Kat,False,1.0,,Kombi,,40000
5236,Ankara,Çankaya,Birlik,Daire,Daire,26,230 m2,4 + 1,6. Kat,True,2.0,İkinci El,Merkezi,Doğalgaz,48000
5237,Ankara,Çankaya,Yaşamkent,Daire,Daire,17,150 m2,3 + 1,4. Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,32000
5238,İzmir,Çiğli,Balatçık,Daire,Daire,2,74 m2,1 + 1,3. Kat,False,1.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,13500
5239,İzmir,Menemen,Ulus,Daire,Daire,6,145 m2,3 + 1,2. Kat,False,2.0,Sıfır,Kombi,Doğalgaz,20500
5240,Ankara,Altındağ,Aydınlıkevler,Daire,Daire,45,120 m2,3 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,18000
5241,Muğla,Milas,Güllük,Daire,Daire,5,130 m2,2 + 1,1. Kat,True,2.0,Sıfır,Klima,Elektrik,35000
5242,Adana,Çukurova,Toros,Daire,Daire,15,210 m2,3 + 1,8. Kat,False,2.0,İkinci El,Klima,Elektrik,15000
5243,Adana,Seyhan,Gürselpaşa,Daire,Daire,10,75 m2,1 + 1,7. Kat,True,1.0,,Merkezi,Doğalgaz,20000
5244,Ankara,Çankaya,Aziziye,Daire,Daire,10,250 m2,4 + 1,Ara Kat,False,2.0,,Merkezi (Pay Ölçer),,80000
5245,İstanbul,Zeytinburnu,Gökalp,Daire,Daire,30,150 m2,3 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,18500
5246,İstanbul,Büyükçekmece,Güzelce,Villa,Villa,1,300 m2,4 + 1,Bahçe Katı,False,2.0,,Kombi,,35000
5247,İstanbul,Beşiktaş,Arnavutköy,Daire,Daire,30,95 m2,2 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,90000
5248,İstanbul,Zeytinburnu,Nuripaşa,Daire,Daire,27,250 m2,4 + 2,En Üst Kat,False,2.0,İkinci El,Kombi,Doğalgaz,23000
5249,Ankara,Çankaya,Barbaros,Daire,Daire,35,75 m2,1 + 1,Giriş Katı,True,1.0,İkinci El,Merkezi,Doğalgaz,18000
5250,İstanbul,Sarıyer,Kireçburnu,Daire,Daire,33,130 m2,3 + 1,2. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,35000
5251,Ankara,Keçiören,19 Mayıs,Daire,Daire,20,100 m2,2 + 1,Giriş Katı,True,1.0,İkinci El,Kombi,Doğalgaz,16000
5252,Antalya,Manavgat,Yayla,Daire,Daire,7,68 m2,2 + 0,Giriş Katı,False,1.0,İkinci El,Klima,Elektrik,12500
5253,İzmir,Bornova,Evka 4,Daire,Daire,26,77 m2,2 + 1,8. Kat,,1.0,İkinci El,Kombi,Doğalgaz,15500
5254,Edirne,Merkez,Koca Sinan,Daire,Daire,15,125 m2,2 + 1,2. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,12500
5255,İstanbul,Kadıköy,Osmanağa,Daire,Daire,18,25 m2,1 + 0,Kot 3,True,1.0,Sıfır,Kombi,Doğalgaz,7500
5256,Ankara,Sincan,Hürriyet,Daire,Daire,15,55 m2,1 + 1,1. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,6000
5257,Ankara,Çankaya,Naci Çakır,Daire,Daire,20,110 m2,2 + 1,Kot 1,False,1.0,İkinci El,Kombi,Doğalgaz,15000
5258,İstanbul,Ümraniye,Armağanevler,Daire,Daire,12,75 m2,2 + 1,Giriş Katı,True,1.0,,Kombi,,1000
5259,Ankara,Çankaya,Karapınar,Daire,Daire,15,135 m2,3 + 1,3. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,22000
5260,Ankara,Gölbaşı,Kızılcaşar,Daire,Daire,3,65 m2,1 + 1,1. Kat,,1.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,28000
5261,İstanbul,Tuzla,Aydınlı,Daire,Daire,Sıfır,60 m2,1 + 1,1. Kat,True,1.0,,Kombi,,17000
5262,Ankara,Yenimahalle,Serhat,Daire,Daire,11,180 m2,3 + 1,4. Kat,False,2.0,,Kombi,,23000
5263,Adana,Seyhan,Yeşilyurt,Daire,Daire,10,130 m2,2 + 1,1. Kat,True,1.0,Sıfır,Klima,Elektrik,16500
5264,İstanbul,Eyüpsultan,Mimar Sinan,Daire,Daire,Sıfır,344 m2,5 + 1,Bahçe Katı,False,4.0,Sıfır,Yerden Isıtma,Doğalgaz,190000
5265,İzmir,Karşıyaka,Yalı,Daire,Daire,5,70 m2,2 + 1,6. Kat,False,1.0,,Merkezi (Pay Ölçer),,35000
5266,Hatay,İskenderun,Meydan,Daire,Daire,6,120 m2,2 + 1,2. Kat,False,1.0,İkinci El,Klima,Elektrik,15000
5267,İstanbul,Sarıyer,Maslak,Daire,Daire,6,185 m2,3 + 1,10. Kat,False,2.0,,Merkezi (Pay Ölçer),Doğalgaz,75000
5268,Tokat,Niksar,Kültür,Daire,Daire,20,110 m2,3 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,5000
5269,Tokat,Niksar,Bengiler,Daire,Daire,20,110 m2,2 + 1,Yüksek Giriş,True,1.0,İkinci El,Kombi,Doğalgaz,7500
5270,Ankara,Mamak,Aşık Veysel,Daire,Daire,10,200 m2,4 + 1,Teras Katı,False,2.0,İkinci El,Kombi,Doğalgaz,18250
5271,İstanbul,Avcılar,Ambarlı,Daire,Daire,30,95 m2,2 + 1,4. Kat,False,1.0,,Kombi,Doğalgaz,10000
5272,İzmir,Narlıdere,Ilıca,Daire,Daire,25,145 m2,3 + 1,7. Kat,False,1.0,İkinci El,Jeotermal Isıtma,,25000
5273,Eskişehir,Odunpazarı,Yenikent,Daire,Daire,5,95 m2,2 + 1,En Üst Kat,False,1.0,İkinci El,Kombi,Doğalgaz,8500
5274,Isparta,Merkez,Emre,Daire,Daire,4,110 m2,2 + 1,Bahçe Katı,False,1.0,İkinci El,Kombi,Doğalgaz,7500
5275,Ankara,Çankaya,Çayyolu,Daire,Daire,20,150 m2,3 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,19500
5276,Balıkesir,Bandırma,Paşamescit,Daire,Daire,4,98 m2,2 + 1,Ara Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15000
5277,Antalya,Alanya,Oba,Daire,Daire,Sıfır,125 m2,2 + 1,2. Kat,,2.0,,Güneş Enerjisi,,14000
5278,İstanbul,Pendik,Esenyalı,Daire,Daire,30,80 m2,2 + 1,Giriş Katı,False,1.0,İkinci El,Kombi,Doğalgaz,10000
5279,Isparta,Merkez,Fatih,Daire,Daire,Sıfır,170 m2,3 + 1,3. Kat,False,2.0,Sıfır,Kombi,Doğalgaz,18500
5280,İstanbul,Avcılar,Gümüşpala,Daire,Daire,5,70 m2,1 + 1,4. Kat,False,1.0,,Kombi,,10500
5281,Kocaeli,Gölcük,Topçular,Daire,Daire,Sıfır,130 m2,3 + 1,2. Kat,False,1.0,Sıfır,Kombi,Doğalgaz,18500
5282,Kocaeli,Gölcük,Topçular,Daire,Daire,Sıfır,130 m2,3 + 1,2. Kat,False,1.0,Sıfır,Kombi,Doğalgaz,18500
5283,Muğla,Menteşe,Orhaniye,Daire,Daire,25,150 m2,3 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,18000
5284,İstanbul,Fatih,Şehremini,Daire,Daire,35,125 m2,3 + 1,Yarı Bodrum,True,1.0,İkinci El,Kombi,Doğalgaz,17000
5285,Ankara,Çankaya,İşçi Blokları,Daire,Daire,18,180 m2,3 + 1,3. Kat,True,2.0,,Kombi,Doğalgaz,39000
5286,İstanbul,Silivri,Cumhuriyet,Daire,Daire,30,130 m2,3 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15000
5287,İzmir,Bornova,İnönü,Daire,Daire,16,110 m2,2 + 1,Bahçe Katı,False,1.0,,Isıtma Yok,,10000
5288,İzmir,Menderes,Altıntepe,Daire,Daire,5,140 m2,3 + 1,4. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,27000
5289,Ankara,Sincan,Andiçen,Daire,Daire,22,110 m2,3 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,13000
5290,İstanbul,Küçükçekmece,Halkalı Merkez,Daire,Daire,33,100 m2,3 + 1,En Üst Kat,,1.0,,Kombi,,15000
5291,İstanbul,Fatih,Molla Gürani,Daire,Daire,40,80 m2,2 + 1,4. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,15000
5292,İzmir,Balçova,Fevzi Çakmak,Daire,Daire,23,165 m2,3 + 1,3. Kat,False,2.0,İkinci El,Jeotermal Isıtma,,25000
5293,Zonguldak,Merkez,Bahçelievler,Daire,Daire,10,90 m2,2 + 1,6. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,14750
5294,Balıkesir,Ayvalık,Sefa Çamlık,Daire,Daire,26,135 m2,2 + 1,3. Kat,False,1.0,,Isıtma Yok,,25000
5295,Isparta,Merkez,Fatih,Daire,Daire,5,50 m2,1 + 1,1. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,7500
5296,Ankara,Çankaya,Keklik Pınarı,Daire,Daire,6,185 m2,4 + 1,8. Kat,False,2.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,45000
5297,Antalya,Manavgat,Side,Daire,Daire,5,100 m2,2 + 1,2. Kat,True,1.0,,Klima,,26250
5298,Tekirdağ,Çorlu,Muhittin,Daire,Daire,20,50 m2,1 + 1,Giriş Katı,False,1.0,İkinci El,Kombi,Doğalgaz,8000
5299,İzmir,Urla,Balıklıova,Daire,Daire,2,75 m2,2 + 1,Giriş Katı,True,1.0,İkinci El,Klima,,20000
5300,İstanbul,Küçükçekmece,Halkalı Merkez,Daire,Daire,8,110 m2,3 + 1,3. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,21000
5301,Hatay,Arsuz,Gökmeydan,Daire,Daire,Sıfır,130 m2,3 + 1,2. Kat,False,2.0,Sıfır,Klima,Elektrik,180000
5302,İzmir,Çiğli,Ataşehir,Daire,Daire,Sıfır,85 m2,2 + 1,Zemin,False,1.0,Sıfır,Merkezi,Doğalgaz,35000
5303,İstanbul,Şişli,Gülbahar,Daire,Daire,23,80 m2,2 + 1,8. Kat,False,1.0,,Kombi,Doğalgaz,16000
5304,İzmir,Bayraklı,Osmangazi,Daire,Daire,21,100 m2,2 + 1,1. Kat,False,1.0,,Kombi,,17000
5305,Van,İpekyolu,Şerefiye,Daire,Daire,3,55 m2,1 + 1,Ara Kat,True,1.0,Sıfır,Kombi,Doğalgaz,7500
5306,Konya,Selçuklu,Selahaddin Eyyubi,Daire,Daire,1,185 m2,3 + 1,Ara Kat,False,1.0,Sıfır,Klima,Doğalgaz,28000
5307,İzmir,Konak,Kültür,Daire,Daire,31,110 m2,2 + 1,2. Kat,False,1.0,,Klima,,20000
5308,İstanbul,Avcılar,Mustafa Kemal Paşa,Daire,Daire,17,110 m2,2 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15000
5309,Balıkesir,Bandırma,İhsaniye,Daire,Daire,10,55 m2,1 + 1,2. Kat,,1.0,İkinci El,Kombi,,8500
5310,Ankara,Akyurt,Yeşiltepe,Daire,Daire,10,100 m2,2 + 1,8. Kat,,1.0,İkinci El,Merkezi,Doğalgaz,15000
5311,İstanbul,Kartal,Orta,Daire,Daire,21,100 m2,2 + 1,1. Kat,False,2.0,,Kombi,,15000
5312,Antalya,Finike,Sahilkent,Daire,Daire,Sıfır,120 m2,2 + 1,2. Kat,True,2.0,Sıfır,Klima,Elektrik,25000
5313,Adana,Sarıçam,Gültepe,Daire,Daire,4,60 m2,1 + 1,5. Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,50000
5314,Antalya,Alanya,Saray,Daire,Daire,20,85 m2,1 + 1,1. Kat,True,1.0,İkinci El,Klima,,17000
5315,Aydın,Kuşadası,Türkmen,Daire,Daire,20,90 m2,2 + 1,2. Kat,False,1.0,İkinci El,Klima,Elektrik,30000
5316,Balıkesir,Bandırma,Paşabayır,Daire,Daire,30,85 m2,2 + 1,Ara Kat,False,1.0,İkinci El,Kombi,Doğalgaz,12500
5317,İstanbul,Beylikdüzü,Kavaklı,Daire,Daire,7,100 m2,1 + 1,5. Kat,False,1.0,,Kombi,,13000
5318,İzmir,Çiğli,Yeni Mahalle,Daire,Daire,Sıfır,150 m2,3 + 1,3. Kat,,2.0,Sıfır,Kombi,,40000
5319,İstanbul,Arnavutköy,Nenehatun,Daire,Daire,15,140 m2,2 + 1,Ara Kat,False,1.0,,Kombi,,12000
5320,İstanbul,Bakırköy,Cevizlik,Daire,Daire,45,115 m2,3 + 1,Yüksek Giriş,False,1.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,20000
5321,İzmir,Bornova,Çınar,Daire,Daire,30,90 m2,2 + 1,Ara Kat,False,1.0,İkinci El,Soba,,10000
5322,Ankara,Çankaya,Harbiye,Daire,Daire,20,105 m2,2 + 1,Yüksek Giriş,False,1.0,,Kombi,Doğalgaz,15750
5323,İstanbul,Silivri,Yeni,Daire,Daire,Sıfır,135 m2,3 + 1,4. Kat,False,2.0,Sıfır,Kombi,Doğalgaz,25000
5324,İstanbul,Silivri,Yeni,Daire,Daire,Sıfır,135 m2,3 + 1,4. Kat,False,2.0,Sıfır,Kombi,Doğalgaz,25000
5325,Ankara,Çankaya,Harbiye,Daire,Daire,30,85 m2,2 + 1,Yüksek Giriş,True,1.0,,Kombi,,18000
5326,Ankara,Çankaya,100. Yıl,Daire,Daire,15,110 m2,2 + 1,Bahçe Katı,True,1.0,İkinci El,Merkezi,Doğalgaz,22000
5327,Kayseri,Melikgazi,Köşk,Daire,Daire,11,230 m2,4 + 1,6. Kat,False,2.0,,Merkezi (Pay Ölçer),,22000
5328,İstanbul,Ümraniye,Atatürk,Daire,Daire,4,85 m2,2 + 1,7. Kat,False,1.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,30000
5329,Ankara,Çankaya,Emek,Daire,Daire,35,130 m2,3 + 1,2. Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,22500
5330,Balıkesir,Edremit,Güre Cumhuriyet,Daire,Daire,Sıfır,65 m2,1 + 1,2. Kat,False,1.0,Sıfır,Klima,Elektrik,15000
5331,Tekirdağ,Süleymanpaşa,Altınova,Daire,Daire,22,100 m2,2 + 1,4. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,13000
5332,İstanbul,Kağıthane,Harmantepe,Daire,Daire,9,100 m2,2 + 1,3. Kat,,1.0,İkinci El,Kombi,Doğalgaz,20000
5333,İstanbul,Zeytinburnu,Beştelsiz,Daire,Daire,Sıfır,140 m2,3 + 1,9. Kat,False,2.0,Sıfır,Merkezi (Pay Ölçer),Doğalgaz,36500
5334,Tokat,Merkez,Doğukent,Daire,Daire,13,100 m2,2 + 1,13. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,10000
5335,İzmir,Çeşme,Boyalık,Yazlık,Yazlık,31,125 m2,2 + 1,1. Kat,True,1.0,İkinci El,Isıtma Yok,Elektrik,145000
5336,Antalya,Alanya,Avsallar,Residence,Residence,11,110 m2,2 + 1,7. Kat,True,1.0,,Klima,,20000
5337,Denizli,Pamukkale,Topraklık,Daire,Daire,25,130 m2,2 + 1,5. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,8500
5338,İstanbul,Şişli,Esentepe,Daire,Daire,26,140 m2,4 + 1,9. Kat,False,1.0,,Merkezi,,42500
5339,Ankara,Yenimahalle,Yeni Batı,Daire,Daire,Sıfır,200 m2,4 + 1,12. Kat,False,2.0,,Merkezi (Pay Ölçer),,38000
5340,Ankara,Çankaya,Yukarı Öveçler,Daire,Daire,10,160 m2,4 + 1,Yüksek Giriş,False,1.0,İkinci El,Kombi,Doğalgaz,37500
5341,Samsun,İlkadım,Ulugazi,Daire,Daire,26,160 m2,3 + 1,1. Kat,False,1.0,,Kombi,,12500
5342,Aydın,Efeler,Efeler,Daire,Daire,31,165 m2,3 + 1,4. Kat,False,1.0,,Kombi,,14000
5343,Mersin(İçel),Akdeniz,Mahmudiye,Daire,Daire,30,70 m2,2 + 1,1. Kat,False,1.0,İkinci El,Klima,Elektrik,10000
5344,Gaziantep,Şahinbey,Binevler,Daire,Daire,Sıfır,45 m2,1 + 0,Yüksek Giriş,False,1.0,Sıfır,Merkezi,Doğalgaz,7000
5345,Tekirdağ,Süleymanpaşa,Cumhuriyet,Daire,Daire,10,40 m2,1 + 1,En Üst Kat,True,1.0,İkinci El,Kombi,Doğalgaz,12000
5346,Ankara,Etimesgut,Şeyh Şamil,Daire,Daire,25,54 m2,1 + 1,2. Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,14500
5347,Muğla,Bodrum,Yalıkavak,Villa,Villa,4,300 m2,3 + 1,,True,3.0,İkinci El,Klima,Elektrik,500000
5348,Tekirdağ,Çorlu,Zafer,Daire,Daire,2,65 m2,1 + 1,Ara Kat,True,1.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,14000
5349,Balıkesir,Gömeç,Karaağaç,Yazlık,Yazlık,40,95 m2,2 + 1,Bahçe Katı,True,2.0,İkinci El,Belirtilmemiş,Elektrik,70000
5350,Ankara,Gölbaşı,Eymir,Daire,Daire,11,130 m2,3 + 1,1. Kat,True,1.0,,Merkezi (Pay Ölçer),,27000
5351,İstanbul,Tuzla,İstasyon,Daire,Daire,25,120 m2,3 + 1,4. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,15500
5352,İstanbul,Kağıthane,Çeliktepe,Residence,Residence,5,98 m2,2 + 1,16. Kat,True,1.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,42000
5353,Manisa,Akhisar,Atatürk,Daire,Daire,Sıfır,55 m2,1 + 1,4. Kat,False,1.0,Sıfır,Kombi,Doğalgaz,11000
5354,Ankara,Etimesgut,Yeşilova,Daire,Daire,4,90 m2,2 + 1,Ara Kat,True,1.0,İkinci El,Merkezi (Pay Ölçer),Elektrik,26000
5355,İstanbul,Sarıyer,Maslak,Daire,Daire,7,77 m2,1 + 1,10. Kat,True,1.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,39750
5356,İstanbul,Kağıthane,Hamidiye,Daire,Daire,9,90 m2,2 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,20000
5357,İstanbul,Şişli,Gülbahar,Daire,Daire,20,90 m2,2 + 1,4. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,17000
5358,İstanbul,Ataşehir,Barbaros,Daire,Daire,11,65 m2,1 + 1,10. Kat,True,1.0,,Kombi,,28000
5359,Ankara,Çankaya,Fakülteler,Daire,Daire,40,100 m2,2 + 1,Giriş Katı,False,1.0,İkinci El,Kombi,Doğalgaz,13000
